experiment,feature_set,split,feature,feature_type,mean_abs_shap
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.01198922392776725
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.011983799566066431
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.01127953868265643
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.010977404153244512
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.010668436677222748
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.009311101404632973
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.009164899292179084
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.0079623600970868
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.007908782631199117
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.007282202836045822
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.00653320712172395
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.006442034495824164
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.0059980753895558375
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.005958902032582129
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.005653127659291043
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.004438062960762659
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.003962252731608078
